,u10 Ensembl ID,u10 weight,u102540 Ensembl ID,u102540 weight,u11150 Ensembl ID,u11150 weight,u202260 Ensembl ID,u202260 weight,u39566 Ensembl ID,u39566 weight,u134800 Ensembl ID,u134800 weight,u102324 Ensembl ID,u102324 weight
824,ENSMMUG00000002191.4,0.0013817458543337656,ENSMMUG00000049415.1,0.007261801338026097,ENSMMUG00000023416.4,0.005623893159667863,ENSMMUG00000000754.4,0.17138780669616263,ENSMMUG00000020697.4,0.11087550470684389,ENSMMUG00000048824.2,0.06246070991101078,ENSMMUG00000061467.1,0.13339537733788367
825,ENSMMUG00000050945.1,0.001215920262021655,ENSMMUG00000014887.4,0.007259647750058459,ENSMMUG00000059488.1,0.005596582668567736,ENSMMUG00000017014.4,0.17096632949593255,ENSMMUG00000045859.2,0.1098556863006926,ENSMMUG00000063685.1,0.06201850250168281,ENSMMUG00000062732.1,0.1327866480334505
826,ENSMMUG00000056338.1,0.001188172434778524,ENSMMUG00000061644.1,0.007145023266826947,ENSMMUG00000064867.1,0.005558517812493958,ENSMMUG00000003833.4,0.17085935187466586,ENSMMUG00000056329.1,0.10957893818644604,ENSMMUG00000057187.1,0.06195580393320921,ENSMMUG00000017745.4,0.13274244434786772
827,ENSMMUG00000012786.4,0.001188172434778524,ENSMMUG00000056553.1,0.007145023266826947,ENSMMUG00000056258.1,0.005558517812493958,ENSMMUG00000050526.1,0.17077861635283836,ENSMMUG00000060452.1,0.10953197222440604,ENSMMUG00000060580.1,0.06188690129676718,ENSMMUG00000043509.2,0.13266473538281195
828,ENSMMUG00000000001.4,0.001188172434778524,ENSMMUG00000055827.1,0.007145023266826947,ENSMMUG00000062830.1,0.0055295649745883335,ENSMMUG00000014106.4,0.1703076245038713,ENSMMUG00000052749.1,0.10942671665684718,ENSMMUG00000008921.4,0.06168610303973714,ENSMMUG00000058532.1,0.13251000490217993
829,ENSMMUG00000023751.4,0.0011634555242375742,ENSMMUG00000050418.1,0.007145023266826947,ENSMMUG00000061293.1,0.0055295649745883335,ENSMMUG00000009938.4,0.1699901111646006,ENSMMUG00000061716.1,0.10942467915226581,ENSMMUG00000057486.1,0.06168211333470418,ENSMMUG00000061948.1,0.1323016904580805
830,ENSMMUG00000012914.4,0.001144277929444741,ENSMMUG00000063870.1,0.007039377507683937,ENSMMUG00000056979.1,0.0055295649745883335,ENSMMUG00000051609.1,0.1698435135674651,ENSMMUG00000043605.2,0.10906029543574174,ENSMMUG00000058817.1,0.06166676154402972,ENSMMUG00000062651.1,0.1320248045632031
831,ENSMMUG00000064493.1,0.001129132415500798,ENSMMUG00000018510.4,0.007024158298186514,ENSMMUG00000044046.2,0.0055295649745883335,ENSMMUG00000041616.2,0.1692997195812087,ENSMMUG00000006758.4,0.10902555571472274,ENSMMUG00000065265.1,0.06155114014901162,ENSMMUG00000004477.4,0.13185662411619192
832,ENSMMUG00000062571.1,0.001129132415500798,ENSMMUG00000063208.1,0.007005887979068142,ENSMMUG00000019667.4,0.0055295649745883335,ENSMMUG00000020734.4,0.1688394231577304,ENSMMUG00000054348.1,0.10851184882947114,ENSMMUG00000019748.4,0.06148716133572002,ENSMMUG00000008978.3,0.1318415872544802
833,ENSMMUG00000052734.1,0.001129132415500798,ENSMMUG00000007424.4,0.0069807565231153465,ENSMMUG00000001060.4,0.0055295649745883335,ENSMMUG00000010731.4,0.16860441493231043,ENSMMUG00000039515.2,0.10781240634399031,ENSMMUG00000065341.1,0.061257358051384665,ENSMMUG00000062147.1,0.131583760585478
834,ENSMMUG00000020090.4,0.001129132415500798,ENSMMUG00000064262.1,0.006898061586631585,ENSMMUG00000060158.1,0.0055276144783983384,ENSMMUG00000058752.1,0.16857744768496236,ENSMMUG00000022221.4,0.10741081856664969,ENSMMUG00000008710.4,0.06106196705724604,ENSMMUG00000021436.4,0.1311383577667259
835,ENSMMUG00000057814.1,0.0010055940504984818,ENSMMUG00000053348.1,0.006886444701775193,ENSMMUG00000029310.3,0.005351861482050329,ENSMMUG00000057900.1,0.16857061404591042,ENSMMUG00000020801.4,0.10738828376981395,ENSMMUG00000044304.2,0.06094640586545001,ENSMMUG00000057374.1,0.1310751970690649
836,ENSMMUG00000009107.4,0.0010055940504984818,ENSMMUG00000007058.4,0.006839234342398146,ENSMMUG00000054414.1,0.0053458506404018375,ENSMMUG00000056631.1,0.16772905643076713,ENSMMUG00000059336.1,0.10726214197755081,ENSMMUG00000063226.1,0.06082979588468592,ENSMMUG00000064586.1,0.13086083319498967
837,ENSMMUG00000001849.4,0.0010055940504984818,ENSMMUG00000064961.1,0.006838951024886327,ENSMMUG00000013265.4,0.00532505233460832,ENSMMUG00000056832.1,0.16771138892250162,ENSMMUG00000011951.4,0.10720750290835589,ENSMMUG00000023393.4,0.06051878623586605,ENSMMUG00000059336.1,0.13043237587590092
838,ENSMMUG00000050062.1,0.0008637700715599546,ENSMMUG00000011469.4,0.006816617800996459,ENSMMUG00000054484.1,0.005319860364821979,ENSMMUG00000064225.1,0.16764472539097197,ENSMMUG00000022070.4,0.10712427883396489,ENSMMUG00000062493.1,0.0604238996857059,ENSMMUG00000059974.1,0.1302874249607777
839,ENSMMUG00000016387.3,0.0008637700715599546,ENSMMUG00000044324.2,0.0068072070230193885,ENSMMUG00000060008.1,0.005252989598875363,ENSMMUG00000003971.4,0.16728281278715965,ENSMMUG00000058843.1,0.10657851647252611,ENSMMUG00000058775.1,0.06038911267854197,ENSMMUG00000014106.4,0.1301195046514363
840,ENSMMUG00000064320.1,0.0007989478412480814,ENSMMUG00000055666.1,0.006801942258094938,ENSMMUG00000017943.4,0.005214528316410868,ENSMMUG00000057822.1,0.16696006518570566,ENSMMUG00000016310.4,0.10495814399129662,ENSMMUG00000061744.1,0.0603656056108374,ENSMMUG00000013038.4,0.1288800485212794
841,ENSMMUG00000054296.1,0.000766956854916698,ENSMMUG00000023099.4,0.006772438489977463,ENSMMUG00000049543.1,0.0051861365457157626,ENSMMUG00000012254.4,0.1656074673120155,ENSMMUG00000015128.4,0.10469893890210301,ENSMMUG00000016678.4,0.060324896494341786,ENSMMUG00000007754.4,0.128495569841871
842,ENSMMUG00000059299.1,0.0007448578591117778,ENSMMUG00000004466.4,0.006772438489977463,ENSMMUG00000015949.4,0.0051861365457157626,ENSMMUG00000016335.4,0.16548557962307808,ENSMMUG00000015903.4,0.10453125566695763,ENSMMUG00000063472.1,0.060015841092736576,ENSMMUG00000000001.4,0.12828869481076016
843,ENSMMUG00000020687.4,0.0007426605684781557,ENSMMUG00000000857.4,0.006772438489977463,ENSMMUG00000007556.4,0.0051861365457157626,ENSMMUG00000054386.1,0.16537393809528314,ENSMMUG00000013087.4,0.10418462443618648,ENSMMUG00000062285.1,0.05984503353163748,ENSMMUG00000000653.4,0.12745225888341508
844,ENSMMUG00000004675.4,0.0007426605684781557,ENSMMUG00000058697.1,0.006709894519672143,ENSMMUG00000057265.1,0.005174176682883558,ENSMMUG00000018029.4,0.16512390823047904,ENSMMUG00000015970.4,0.10360474624143408,ENSMMUG00000011790.4,0.05981462158897849,ENSMMUG00000063843.1,0.12706311764935083
845,ENSMMUG00000016783.4,0.0007249541173598195,ENSMMUG00000020739.4,0.006709894519672143,ENSMMUG00000053845.1,0.005174176682883558,ENSMMUG00000017715.4,0.16460250048136665,ENSMMUG00000002593.4,0.10355374249105315,ENSMMUG00000056950.1,0.059685932143724765,ENSMMUG00000052881.1,0.12681196246471413
846,ENSMMUG00000064902.1,0.0007133080269638196,ENSMMUG00000004576.4,0.006709894519672143,ENSMMUG00000045777.2,0.005174176682883558,ENSMMUG00000017023.4,0.1638029654265596,ENSMMUG00000053983.1,0.1034254229748889,ENSMMUG00000009312.4,0.059672050894905994,ENSMMUG00000049314.1,0.12654087648547624
847,ENSMMUG00000058273.1,0.000697347614956126,ENSMMUG00000050307.1,0.006673839879357777,ENSMMUG00000013767.4,0.005174176682883558,ENSMMUG00000043626.2,0.16354122556061534,ENSMMUG00000064388.1,0.10336939309948175,ENSMMUG00000050440.1,0.05941902146201359,ENSMMUG00000023471.4,0.12638115597820873
848,ENSMMUG00000006820.4,0.0006776214515329681,ENSMMUG00000045777.2,0.006673839879357777,ENSMMUG00000010067.4,0.005174176682883558,ENSMMUG00000061801.1,0.16271334424150616,ENSMMUG00000064225.1,0.10311756281099063,ENSMMUG00000060500.1,0.059409297434278585,ENSMMUG00000065271.1,0.12584413762801058
849,ENSMMUG00000058937.1,0.0006470926043226783,ENSMMUG00000062202.1,0.006657423228285672,ENSMMUG00000061801.1,0.005136180588536302,ENSMMUG00000012751.4,0.16236342536982173,ENSMMUG00000054386.1,0.10286328167270385,ENSMMUG00000050106.1,0.059099713033936636,ENSMMUG00000011790.4,0.12578893566445007
850,ENSMMUG00000021929.4,0.0005347445056724316,ENSMMUG00000016505.4,0.006575286865353015,ENSMMUG00000064529.1,0.005066529535553253,ENSMMUG00000060145.1,0.16212941907073353,ENSMMUG00000064101.1,0.10277941755578908,ENSMMUG00000016106.4,0.05901660263975534,ENSMMUG00000052002.1,0.1254548024423161
851,ENSMMUG00000053372.1,0.0005059926128544313,ENSMMUG00000050585.1,0.006531579682789353,ENSMMUG00000044486.2,0.0050154352150687895,ENSMMUG00000008784.4,0.16207921308806195,ENSMMUG00000056255.1,0.10202147248191719,ENSMMUG00000002361.4,0.0589831320519556,ENSMMUG00000057849.1,0.12542627080705873
852,ENSMMUG00000063505.1,0.000501777712051497,ENSMMUG00000053179.1,0.006423651903544276,ENSMMUG00000052546.1,0.004881404627336193,ENSMMUG00000016999.4,0.16203845137067208,ENSMMUG00000044778.2,0.10186573950605453,ENSMMUG00000018901.4,0.05890487761910474,ENSMMUG00000045491.2,0.12540983882396603
853,ENSMMUG00000054674.1,0.000501777712051497,ENSMMUG00000053167.1,0.00641891129909164,ENSMMUG00000061209.1,0.004809462797081871,ENSMMUG00000056834.1,0.16181715260254867,ENSMMUG00000051123.1,0.10168509527332692,ENSMMUG00000049319.1,0.058821982199558316,ENSMMUG00000016099.4,0.12492872597521948
854,ENSMMUG00000042299.2,0.000501777712051497,ENSMMUG00000061302.1,0.006416465323944553,ENSMMUG00000008560.4,0.004809462797081871,ENSMMUG00000060330.1,0.16172164785981338,ENSMMUG00000050735.1,0.10129847493939854,ENSMMUG00000000192.4,0.0587827519041886,ENSMMUG00000023151.4,0.1246782783718995
855,ENSMMUG00000021688.4,0.000501777712051497,ENSMMUG00000031902.3,0.006410175719824464,ENSMMUG00000004712.4,0.004809462797081871,ENSMMUG00000061901.1,0.16159534859847136,ENSMMUG00000060580.1,0.1004315007166428,ENSMMUG00000009048.4,0.058520108612753134,ENSMMUG00000037492.2,0.12421537439988448
856,ENSMMUG00000013991.4,0.0004930079082554466,ENSMMUG00000037492.2,0.006318575812412467,ENSMMUG00000023751.4,0.00477128750444876,ENSMMUG00000051265.1,0.16020367428755733,ENSMMUG00000014261.4,0.10036666762457323,ENSMMUG00000064724.1,0.058476773429972,ENSMMUG00000051334.1,0.12390595982211543
857,ENSMMUG00000053647.1,0.0004809380559036091,ENSMMUG00000046135.2,0.0063142282300813505,ENSMMUG00000063725.1,0.00476294282798906,ENSMMUG00000049143.2,0.1599460961177232,ENSMMUG00000018426.4,0.10004123868486824,ENSMMUG00000063522.1,0.058239074481811724,ENSMMUG00000016308.4,0.12382863247011383
858,ENSMMUG00000056196.1,0.0004769282457121662,ENSMMUG00000017989.4,0.0063142282300813505,ENSMMUG00000061594.1,0.004726603712434657,ENSMMUG00000007315.4,0.1596641176524474,ENSMMUG00000062972.1,0.09987646694196506,ENSMMUG00000017966.4,0.05806912390771505,ENSMMUG00000062133.1,0.1236710605015826
859,ENSMMUG00000019136.4,0.0004369144542251079,ENSMMUG00000046572.2,0.006301990022882543,ENSMMUG00000054902.1,0.004707650902343514,ENSMMUG00000019628.4,0.159644712388947,ENSMMUG00000004571.4,0.09962369904685117,ENSMMUG00000019553.4,0.05801770959393016,ENSMMUG00000002350.4,0.123376854214146
860,ENSMMUG00000002955.4,0.00042782963417879456,ENSMMUG00000064404.1,0.006268741791959286,ENSMMUG00000001040.4,0.004686486382550019,ENSMMUG00000044304.2,0.159369359215778,ENSMMUG00000059283.1,0.09959266808987477,ENSMMUG00000007574.4,0.05771567878506572,ENSMMUG00000064575.1,0.12307164838650257
861,ENSMMUG00000021111.4,0.00042457683647928864,ENSMMUG00000006347.4,0.006268741791959286,ENSMMUG00000001090.4,0.004641366924333748,ENSMMUG00000017878.4,0.1584696546922583,ENSMMUG00000053638.1,0.0995435033058675,ENSMMUG00000009195.4,0.05710946122143063,ENSMMUG00000058961.1,0.12297161339668113
862,ENSMMUG00000013507.4,0.00042457683647928864,ENSMMUG00000023007.4,0.0062452619062190904,ENSMMUG00000000314.4,0.004581050948416039,ENSMMUG00000001404.4,0.15838476573658733,ENSMMUG00000059553.1,0.09950332792129822,ENSMMUG00000061801.1,0.05706787343101195,ENSMMUG00000050845.1,0.12289171901009095
863,ENSMMUG00000064405.1,0.000397574185985735,ENSMMUG00000017966.4,0.00619966721150045,ENSMMUG00000049678.1,0.004560949127735012,ENSMMUG00000052470.1,0.15831401487860214,ENSMMUG00000008166.4,0.09889939406562001,ENSMMUG00000004196.4,0.0566597599906477,ENSMMUG00000007037.4,0.12280198409931369
864,ENSMMUG00000060255.1,0.0003529895326613516,ENSMMUG00000018322.4,0.006197229015954006,ENSMMUG00000059323.1,0.004532593010378775,ENSMMUG00000018510.4,0.15768493960289034,ENSMMUG00000002455.4,0.09875278941918167,ENSMMUG00000023326.4,0.05659788150531307,ENSMMUG00000049338.1,0.12240251701406701
865,ENSMMUG00000059501.1,0.0003503915158966218,ENSMMUG00000051371.1,0.006181492693294797,ENSMMUG00000003061.4,0.004532593010378775,ENSMMUG00000004313.4,0.15750432805880676,ENSMMUG00000028947.3,0.09840437461228846,ENSMMUG00000064452.1,0.05624322781258602,ENSMMUG00000008702.4,0.1223496319812618
866,ENSMMUG00000056422.1,0.00033212948946569293,ENSMMUG00000060590.1,0.006170737936178377,ENSMMUG00000062305.1,0.004518329283995088,ENSMMUG00000005533.4,0.15745843681276636,ENSMMUG00000004576.4,0.09784484645919042,ENSMMUG00000012003.4,0.056119705806514694,ENSMMUG00000054699.1,0.12232261891437197
867,ENSMMUG00000061009.1,0.0003296036186816893,ENSMMUG00000057707.1,0.006148102150825129,ENSMMUG00000011235.4,0.0044759343756933115,ENSMMUG00000056547.1,0.15623108082829107,ENSMMUG00000056084.1,0.09747206589892243,ENSMMUG00000049778.1,0.05588553393664779,ENSMMUG00000060086.1,0.1218907705476491
868,ENSMMUG00000041076.2,0.00032230902937173503,ENSMMUG00000055765.1,0.006140645285332244,ENSMMUG00000052221.1,0.004350087051880126,ENSMMUG00000054484.1,0.1561277814223559,ENSMMUG00000054561.1,0.09723744376949751,ENSMMUG00000052566.1,0.05563043986407546,ENSMMUG00000060191.1,0.12156876948424257
869,ENSMMUG00000061838.1,0.0002885230860011149,ENSMMUG00000011040.4,0.006121950477647973,ENSMMUG00000062254.1,0.004303903828974394,ENSMMUG00000010080.4,0.15596035940182382,ENSMMUG00000005545.4,0.09701792989183258,ENSMMUG00000013020.4,0.05545047617906102,ENSMMUG00000007662.4,0.12108396097817116
870,ENSMMUG00000063988.1,0.00028254510108331087,ENSMMUG00000050781.1,0.006094601833746882,ENSMMUG00000045265.2,0.004303903828974394,ENSMMUG00000013180.4,0.1553160353411072,ENSMMUG00000061079.1,0.09696676921503145,ENSMMUG00000015091.4,0.05482888183857226,ENSMMUG00000022640.4,0.12073414808212606
871,ENSMMUG00000011235.4,0.00025848846164775835,ENSMMUG00000050526.1,0.006094601833746882,ENSMMUG00000021887.4,0.004303903828974394,ENSMMUG00000001040.4,0.15473903993722835,ENSMMUG00000049584.1,0.09670645028691481,ENSMMUG00000065362.1,0.05469854108177018,ENSMMUG00000053162.1,0.12020361961606142
872,ENSMMUG00000064046.1,0.00024700802011298404,ENSMMUG00000009851.4,0.006094601833746882,ENSMMUG00000007085.4,0.004303903828974394,ENSMMUG00000005802.4,0.1546129023916811,ENSMMUG00000062468.1,0.09629769410307139,ENSMMUG00000054410.1,0.054651669516330964,ENSMMUG00000011761.4,0.12010983213706283
873,ENSMMUG00000019467.4,0.00022738785773046148,ENSMMUG00000002944.4,0.006094601833746882,ENSMMUG00000051696.1,0.004286246610605386,ENSMMUG00000021051.4,0.1543330375234387,ENSMMUG00000005851.4,0.09629259135028262,ENSMMUG00000056779.1,0.05464936034159068,ENSMMUG00000009278.4,0.11975443246089454
874,ENSMMUG00000054090.1,0.00022396152855897562,ENSMMUG00000062425.1,0.0060915065454459965,ENSMMUG00000008615.4,0.004139269033481393,ENSMMUG00000016310.4,0.15382524741792974,ENSMMUG00000014082.4,0.09612410898517533,ENSMMUG00000020463.4,0.054375849359265684,ENSMMUG00000058419.1,0.11967974606266253
875,ENSMMUG00000002218.4,0.00022396152855897562,ENSMMUG00000041076.2,0.00607347397374151,ENSMMUG00000010883.3,0.004071259980174618,ENSMMUG00000057406.1,0.1537580465166802,ENSMMUG00000006169.4,0.09602286295070345,ENSMMUG00000022919.4,0.054328251384919514,ENSMMUG00000001043.4,0.11917969289729793
876,ENSMMUG00000020374.4,0.0001934336670212876,ENSMMUG00000062895.1,0.006026371194998559,ENSMMUG00000000415.4,0.004071259980174618,ENSMMUG00000005451.4,0.1531671785423507,ENSMMUG00000013836.4,0.09591496225990728,ENSMMUG00000001467.4,0.054239508250277825,ENSMMUG00000016706.4,0.1190465396751247
877,ENSMMUG00000011761.4,0.0001634329892526973,ENSMMUG00000009182.4,0.005975967169355576,ENSMMUG00000062385.1,0.004068720504109877,ENSMMUG00000053983.1,0.1528250742495645,ENSMMUG00000003221.4,0.0955604193267493,ENSMMUG00000011072.4,0.05420070483183298,ENSMMUG00000002832.4,0.11892177670655871
878,ENSMMUG00000014887.4,0.0001110846005284878,ENSMMUG00000055752.1,0.0059188329290970456,ENSMMUG00000008166.4,0.004068720504109877,ENSMMUG00000008239.4,0.15226511398961756,ENSMMUG00000014305.4,0.09548536201972223,ENSMMUG00000054794.1,0.053921531310220414,ENSMMUG00000065268.1,0.11887368871696799
879,ENSMMUG00000008341.4,0.0001110846005284878,ENSMMUG00000061896.1,0.0058952797550063905,ENSMMUG00000057348.1,0.0038569907079285177,ENSMMUG00000055883.1,0.15214640703771742,ENSMMUG00000057794.1,0.09542013510010801,ENSMMUG00000020090.4,0.05389691874991648,ENSMMUG00000055118.1,0.1187806340819784
880,ENSMMUG00000015041.4,0.00011057304539790829,ENSMMUG00000055328.1,0.0058952797550063905,ENSMMUG00000000663.4,0.003834002041318972,ENSMMUG00000016301.4,0.15157647731820814,ENSMMUG00000021041.4,0.09517606531167518,ENSMMUG00000018275.4,0.053808556635555546,ENSMMUG00000049735.1,0.11857988119406823
881,ENSMMUG00000001124.4,0.00010111979946983034,ENSMMUG00000058677.1,0.005772288145502086,ENSMMUG00000017505.4,0.003785390746413147,ENSMMUG00000012668.4,0.1513579760785378,ENSMMUG00000065058.1,0.09443441642768184,ENSMMUG00000050781.1,0.05370892041201572,ENSMMUG00000004420.4,0.11857139008661943
882,ENSMMUG00000061761.1,8.844194015948652e-05,ENSMMUG00000053971.1,0.005772288145502086,ENSMMUG00000049510.1,0.0037846321654409587,ENSMMUG00000021657.4,0.15123411352046287,ENSMMUG00000059736.1,0.09427699849123312,ENSMMUG00000060731.1,0.05340573808199632,ENSMMUG00000014230.3,0.11845043994787204
883,ENSMMUG00000010393.4,8.844194015948652e-05,ENSMMUG00000005742.4,0.005772288145502086,ENSMMUG00000047449.2,0.0037822589208648303,ENSMMUG00000064475.1,0.15098364458603902,ENSMMUG00000064902.1,0.0937456361422112,ENSMMUG00000041962.2,0.05336795880943702,ENSMMUG00000002433.4,0.11825647462631134
884,ENSMMUG00000009810.4,8.844194015948652e-05,ENSMMUG00000063322.1,0.0057721255714038395,ENSMMUG00000031276.3,0.003641110081952804,ENSMMUG00000019667.4,0.15064234058511092,ENSMMUG00000055833.1,0.09347027764809021,ENSMMUG00000058324.1,0.05336716916326168,ENSMMUG00000003909.4,0.11817858361920189
885,ENSMMUG00000000130.4,8.844194015948652e-05,ENSMMUG00000056082.1,0.005728821981669343,ENSMMUG00000059261.1,0.003610115383220011,ENSMMUG00000040456.2,0.15051406159448505,ENSMMUG00000017729.4,0.09331741225537703,ENSMMUG00000050526.1,0.05336716916326168,ENSMMUG00000056945.1,0.11750119595704255
886,ENSMMUG00000050216.1,8.11022873110017e-05,ENSMMUG00000052723.1,0.005701192632527524,ENSMMUG00000053247.1,0.003610115383220011,ENSMMUG00000015694.4,0.1504972951797458,ENSMMUG00000023128.4,0.0932078631235857,ENSMMUG00000022272.4,0.05336716916326168,ENSMMUG00000049360.1,0.11713206567013565
887,ENSMMUG00000049285.1,7.924821669772007e-05,ENSMMUG00000054668.1,0.005699454286982124,ENSMMUG00000017093.4,0.003610115383220011,ENSMMUG00000001124.4,0.15041639278828375,ENSMMUG00000013003.4,0.09305678542667367,ENSMMUG00000005567.4,0.053216108405090674,ENSMMUG00000056670.1,0.1167057733666525
888,ENSMMUG00000020663.4,5.8922732134295995e-05,ENSMMUG00000008481.4,0.0056955674034244504,ENSMMUG00000015151.4,0.003610115383220011,ENSMMUG00000013343.4,0.1504006695267522,ENSMMUG00000023621.4,0.09303948461553342,ENSMMUG00000054796.1,0.053210455301110404,ENSMMUG00000060514.1,0.11642984846821523
889,ENSMMUG00000022523.4,5.196519038496236e-05,ENSMMUG00000054938.1,0.005659875724472259,ENSMMUG00000013394.4,0.003610115383220011,ENSMMUG00000010585.4,0.15032545797425903,ENSMMUG00000050249.1,0.09295141986652075,ENSMMUG00000059910.1,0.05319434696880171,ENSMMUG00000060091.1,0.11629904377657083
890,ENSMMUG00000008761.4,5.196519038496236e-05,ENSMMUG00000014293.4,0.005631275856037739,ENSMMUG00000008987.4,0.003610115383220011,ENSMMUG00000058466.1,0.1502271812764606,ENSMMUG00000018177.4,0.09286584397877702,ENSMMUG00000055797.1,0.05299844117694398,ENSMMUG00000049915.1,0.1161680583011067
891,ENSMMUG00000013610.4,4.4736822758684614e-05,ENSMMUG00000002102.4,0.005600458524764011,ENSMMUG00000001395.4,0.003610115383220011,ENSMMUG00000057128.1,0.14890707250688054,ENSMMUG00000009287.4,0.0926657818610088,ENSMMUG00000062133.1,0.052978514885012616,ENSMMUG00000001675.4,0.1160134774851922
892,ENSMMUG00000013098.4,2.5049454331867304e-05,ENSMMUG00000060873.1,0.005597012962628853,ENSMMUG00000051667.1,0.003575566296694039,ENSMMUG00000049476.1,0.14890180868997516,ENSMMUG00000055783.1,0.09235133415785289,ENSMMUG00000052455.1,0.05261375218527538,ENSMMUG00000000439.4,0.11563953797674052
893,ENSMMUG00000064196.1,9.820025263393927e-06,ENSMMUG00000051534.1,0.005597012962628853,ENSMMUG00000019833.4,0.003485532593229208,ENSMMUG00000063453.1,0.14878283849950297,ENSMMUG00000051204.1,0.09222238056952406,ENSMMUG00000064867.1,0.05246591670878651,ENSMMUG00000055797.1,0.11526412365132803
894,ENSMMUG00000059850.1,9.16674001303574e-06,ENSMMUG00000061421.1,0.00558794499348162,ENSMMUG00000055358.1,0.003345137704295271,ENSMMUG00000002208.4,0.1486679126770612,ENSMMUG00000055524.1,0.09213311124749529,ENSMMUG00000052790.1,0.052453177304887036,ENSMMUG00000000145.4,0.11468923325976968
895,ENSMMUG00000049904.1,9.16674001303574e-06,ENSMMUG00000049751.1,0.00558794499348162,ENSMMUG00000030838.3,0.003280293387534445,ENSMMUG00000060086.1,0.14862920151923023,ENSMMUG00000057306.1,0.09211283559833343,ENSMMUG00000000297.4,0.05227496612614704,ENSMMUG00000016783.4,0.11466537239622493
896,ENSMMUG00000017904.4,9.16674001303574e-06,ENSMMUG00000058671.1,0.005552819724912659,ENSMMUG00000057532.1,0.0032662926017182656,ENSMMUG00000011593.4,0.14847285211869374,ENSMMUG00000007998.4,0.09175733595698117,ENSMMUG00000010007.4,0.052168162383335666,ENSMMUG00000057029.1,0.11435023284469333
897,ENSMMUG00000017505.4,9.16674001303574e-06,ENSMMUG00000012177.4,0.005552819724912659,ENSMMUG00000019726.4,0.003211387545368045,ENSMMUG00000052136.1,0.14834971391921403,ENSMMUG00000062866.1,0.09168028415336596,ENSMMUG00000012069.4,0.05216090524394064,ENSMMUG00000061934.1,0.11421859223105728
898,ENSMMUG00000006392.4,9.16674001303574e-06,ENSMMUG00000055016.1,0.005536818033512195,ENSMMUG00000020222.4,0.003202180175648563,ENSMMUG00000017683.4,0.1477013325212724,ENSMMUG00000018814.4,0.09165398988538445,ENSMMUG00000049982.1,0.05215080030491007,ENSMMUG00000043605.2,0.11397674518303677
899,ENSMMUG00000054992.1,4.224144883569218e-06,ENSMMUG00000018390.4,0.005534169786287792,ENSMMUG00000020697.4,0.003158515917050099,ENSMMUG00000055219.1,0.14723323788403625,ENSMMUG00000028928.3,0.0914932245689028,ENSMMUG00000007176.4,0.05210983408271167,ENSMMUG00000055883.1,0.11380983701198871
900,ENSMMUG00000062792.1,2.3088496006116435e-06,ENSMMUG00000044121.2,0.0054789006704621755,ENSMMUG00000063207.1,0.0031417871847508284,ENSMMUG00000010581.4,0.14709861140945787,ENSMMUG00000062229.1,0.09142151763437154,ENSMMUG00000006596.4,0.05209811388711217,ENSMMUG00000017025.4,0.1128946069973314
901,ENSMMUG00000052546.1,2.3088496006116435e-06,ENSMMUG00000022366.4,0.0054639803157833025,ENSMMUG00000063482.1,0.0031408090540643164,ENSMMUG00000010891.4,0.1465853784074838,ENSMMUG00000016859.4,0.09133111589513077,ENSMMUG00000063207.1,0.05206633292545583,ENSMMUG00000063751.1,0.11262140997562207
902,ENSMMUG00000065362.1,0.0,ENSMMUG00000011670.4,0.0054639803157833025,ENSMMUG00000057994.1,0.0031408090540643164,ENSMMUG00000051990.1,0.14647049127201806,ENSMMUG00000051073.1,0.09100943074266493,ENSMMUG00000054414.1,0.05195294266989913,ENSMMUG00000006973.4,0.11256345202105318
903,ENSMMUG00000065345.1,0.0,ENSMMUG00000050749.1,0.005447037616932331,ENSMMUG00000038117.2,0.0031408090540643164,ENSMMUG00000061457.1,0.14580055231098546,ENSMMUG00000056322.1,0.09097423260624052,ENSMMUG00000056132.1,0.05190533175470277,ENSMMUG00000058015.1,0.11249468716204365
904,ENSMMUG00000065341.1,0.0,ENSMMUG00000062468.1,0.0052683560540024155,ENSMMUG00000020090.4,0.00313945320471224,ENSMMUG00000005482.4,0.14541089804959056,ENSMMUG00000023573.4,0.09091548442026426,ENSMMUG00000019439.4,0.05173779176757093,ENSMMUG00000052128.1,0.11236897461985224
905,ENSMMUG00000065271.1,0.0,ENSMMUG00000006816.4,0.005237372118135474,ENSMMUG00000064499.1,0.0031211210857158716,ENSMMUG00000000006.4,0.14503035133784015,ENSMMUG00000052218.1,0.09079614697302574,ENSMMUG00000016273.4,0.05156455213274508,ENSMMUG00000002819.4,0.11200713621567082
906,ENSMMUG00000065269.1,0.0,ENSMMUG00000061816.1,0.005141856666400532,ENSMMUG00000054112.1,0.0031211210857158716,ENSMMUG00000013501.4,0.14490348692276486,ENSMMUG00000016884.4,0.09069150394050086,ENSMMUG00000023569.4,0.05142360543895618,ENSMMUG00000014381.4,0.11194862671679683
907,ENSMMUG00000065234.1,0.0,ENSMMUG00000020668.4,0.005125630685397655,ENSMMUG00000020855.4,0.0031211210857158716,ENSMMUG00000058895.1,0.14488047636646442,ENSMMUG00000058877.1,0.0902243189965991,ENSMMUG00000064079.1,0.051300244198481636,ENSMMUG00000054335.1,0.1110815611313803
